STRING	N1_F	N1_C	N2_F	N2_C	N3_F	N3_C
limpulance	1300.95	491.80	340.37	79.67	161.46	26.25
linishons	2926.35	1030.78	333.14	106.00	114.23	25.57
liquirences	864.00	576.91	155.30	106.90	67.41	17.56
lisashing	3247.80	979.00	1161.23	365.50	653.81	179.71
lisorman	2564.99	580.12	378.92	89.71	56.57	14.33
listement	2861.90	857.56	772.60	136.88	370.59	36.00
litation	3812.21	916.25	968.63	153.57	478.33	47.33
litching	4231.28	1096.00	1791.68	438.86	1079.97	241.67
litchously	1123.21	459.40	263.61	102.44	53.68	30.12
literstand	2240.65	721.80	451.07	94.44	204.57	24.00
litualight	966.02	438.00	67.43	40.78	26.39	11.38
livestency	1665.10	495.20	398.74	82.11	125.96	21.38
lodeeing	5058.54	1222.12	1557.44	401.43	867.75	209.83
logancloted	664.64	425.45	148.44	88.70	41.71	20.33
lonnequent	1809.50	624.90	468.49	75.67	193.16	21.00
lontrishment	517.29	300.67	151.80	55.91	57.00	20.70
lourivately	1206.23	525.27	332.78	129.50	86.54	14.78
ludgemain	1623.13	491.00	122.18	29.12	31.44	5.57
luggervation	673.83	312.17	382.18	116.27	272.79	68.50
lyristant	2706.60	773.22	559.15	99.38	185.50	21.14
machastracy	626.84	348.36	70.42	37.00	22.48	6.33
machnically	762.75	415.73	213.20	106.90	85.93	38.00
macitled	4917.25	1133.50	1407.11	269.00	98.72	31.00
macitons	4392.60	1284.75	483.92	122.57	73.85	21.67
mackence	3045.03	681.62	633.54	103.86	250.66	25.83
macketed	4471.69	1052.38	1405.41	290.29	214.07	57.00
macklerpate	607.00	335.73	103.80	58.40	38.23	14.78
madependence	349.80	198.58	114.43	36.73	65.42	10.50
magazing	4238.26	1128.50	1662.18	408.00	896.89	210.00
maginness	2435.91	1054.78	265.16	187.25	129.83	82.57
magislative	1210.49	549.27	494.47	154.50	240.87	68.44
magninative	1333.10	551.82	560.94	158.80	282.00	70.56
magnitaines	1115.03	683.64	153.14	113.70	32.86	12.44
mainfulance	569.99	326.09	127.64	52.30	62.37	19.56
mainhenting	1157.52	591.18	460.88	236.40	153.02	109.78
maintermory	629.50	383.91	88.22	53.90	29.57	12.22
maintually	1367.49	574.10	381.82	114.89	167.86	30.25
mairdration	1346.28	571.27	737.60	204.40	501.92	120.44
mairmomably	636.65	377.00	190.08	93.50	40.10	20.67
maithacher	1199.61	609.30	123.72	78.00	34.08	10.62
maiticular	1120.33	467.70	260.14	64.78	148.50	9.00
maitinuity	1855.87	716.50	228.76	70.67	85.34	16.00
majornal	2807.40	616.62	611.58	69.71	175.64	7.17
makeopred	2630.60	864.44	651.77	169.12	51.63	19.14
malengeratic	391.06	244.50	92.20	57.82	38.05	15.50
manageously	641.15	413.73	153.85	104.90	30.40	37.00
mandautance	704.51	383.82	147.70	59.20	65.79	20.00
mandener	4240.07	1030.50	1014.05	204.86	222.85	34.50
manditured	1645.41	686.80	435.10	150.56	122.12	26.25
mandivations	613.17	419.42	206.46	116.45	158.20	80.90
mandleassly	833.37	460.91	153.94	106.40	20.49	26.00
mandowness	1364.25	785.80	150.37	145.11	70.43	75.12
mandspriate	693.21	389.45	125.68	62.50	56.47	18.67
manganing	3447.30	1097.78	1197.06	387.88	629.63	187.00
manissives	1905.09	936.50	364.74	172.78	97.20	16.38
manisted	4951.31	1149.50	1641.38	311.00	350.35	61.67
manistion	3156.83	899.89	988.93	190.62	527.49	60.00
mansidessing	594.30	356.83	157.39	107.73	78.52	51.40
manufactions	531.56	392.75	188.09	102.18	143.48	67.50
manufactive	1067.45	502.18	346.24	113.30	103.97	25.89
manufferably	532.94	276.33	185.47	84.73	65.02	21.40
maratime	4260.08	1094.62	744.31	171.71	134.45	30.83
marendliship	344.91	210.58	86.78	38.82	32.53	7.70
marninal	3392.87	784.00	764.00	135.00	205.91	16.50
martications	658.16	446.33	294.73	125.55	219.83	84.50
martiction	2314.48	776.90	1063.47	218.11	643.71	83.75
martinable	1621.12	677.40	412.43	136.89	223.55	53.00
masconation	1497.60	592.00	784.73	215.50	522.32	124.11
mascoveries	1174.36	712.27	200.60	142.80	64.17	38.22
mashincting	1382.60	622.27	505.72	239.60	175.52	112.56
mashwastive	1069.09	479.64	315.25	105.70	75.14	19.33
masisious	2556.84	1018.00	392.96	101.25	156.28	29.00
massideratic	453.45	241.33	116.57	52.27	69.73	14.80
matabligned	733.12	459.27	189.11	88.10	42.39	7.89
matalightly	709.00	404.00	162.06	88.20	20.74	13.78
matenstrate	843.10	419.91	173.65	76.90	60.09	23.78
matently	3639.17	826.25	863.43	142.29	212.86	23.33
mathdration	1372.47	562.27	758.91	212.70	505.07	121.00
mathoring	3351.69	1070.11	1252.78	406.25	660.78	204.43
mathough	2075.35	517.38	504.71	70.14	262.98	11.00
mathousting	1225.99	596.27	471.12	241.10	158.49	110.44
matiever	4384.03	1002.75	940.40	152.14	271.19	13.83
matifered	2612.41	889.89	761.10	214.00	106.99	39.43
matifity	4116.51	1004.00	623.07	114.57	214.82	29.67
mationed	5243.94	1135.88	1656.58	260.86	354.24	32.17
matisception	678.85	337.08	306.40	99.00	185.90	43.60
matistalital	446.60	281.42	96.68	48.36	28.48	10.40
mattening	3844.82	1179.33	1276.07	401.12	648.44	194.71
mattlershed	700.90	464.09	185.25	101.20	38.88	13.33
meactrysing	1159.67	582.09	247.94	164.60	129.08	80.00
meaditted	3574.86	1061.00	1034.82	247.50	303.07	49.86
meadquatious	459.50	356.25	143.60	77.91	91.73	44.10
mearnish	3905.65	1038.00	404.25	119.00	81.25	25.83
measonated	1849.91	828.00	480.43	226.78	175.18	86.50
measpitable	924.71	454.91	146.63	69.50	86.94	32.89
meautimen	3133.19	903.22	406.25	77.62	157.10	12.14
mecession	3511.81	902.00	823.20	118.38	419.99	42.57
mechantioned	421.08	290.75	107.42	56.27	38.03	9.10
mecomplition	638.65	346.00	306.96	108.73	193.23	52.20
mecouganda	1223.44	484.50	173.85	54.56	52.03	9.12
medition	4390.24	973.38	1036.69	147.86	520.82	44.00
meetcans	4555.53	1296.00	300.43	94.00	43.05	11.67
melationshes	520.97	379.75	147.28	69.45	80.52	9.00
memantened	1922.35	720.30	491.03	146.11	85.65	15.12
memewary	3332.61	765.00	431.81	76.86	136.22	14.50
memocemas	2479.29	863.00	134.49	44.62	47.89	6.43
mendined	5314.27	1161.00	1523.89	274.71	269.20	36.83
meneylessing	560.76	385.75	81.85	100.91	40.04	50.60
menomplifies	578.96	435.83	71.86	72.64	25.76	16.40
mentiners	3237.40	1184.56	571.46	212.12	229.43	78.00
mentroses	3352.44	1221.33	556.88	212.50	86.93	29.86
merfected	3481.39	1002.11	1110.97	233.50	337.73	49.29
mermaces	4811.48	1372.50	605.54	221.29	73.10	18.33
merroducity	1047.67	514.45	150.06	54.30	56.60	13.11
merticulates	646.36	420.33	211.76	107.91	123.08	34.80
mesebras	4051.41	1078.38	248.19	63.57	40.92	6.67
metasibution	702.65	340.75	314.63	92.18	206.27	44.60
metellection	736.80	382.00	359.02	107.36	231.12	49.70
metericture	1206.09	513.82	248.64	84.50	90.50	21.89
metroactions	567.72	447.83	192.57	107.82	142.24	69.50
metroducture	497.77	274.67	75.70	28.27	43.14	9.10
metroprities	713.03	515.67	197.70	122.55	49.23	28.30
metrovention	689.37	363.08	309.90	103.09	194.32	48.40
micamingly	1340.54	556.70	243.66	122.22	17.94	27.88
micression	2251.10	683.10	885.69	135.44	566.69	62.75
micticiong	1773.43	734.30	464.20	200.67	109.38	29.62
mictroyed	2688.53	859.89	643.58	163.88	41.30	6.00
midwining	3301.52	1013.56	1152.51	375.75	608.80	183.86
mightness	2373.60	977.78	198.30	185.88	99.57	94.43
milently	3325.55	758.88	679.15	125.57	182.91	20.50
milience	3474.92	718.88	773.35	92.71	319.88	21.00
milients	3915.93	1079.00	743.66	135.14	242.72	26.17
miligned	4698.07	1025.25	1446.81	241.14	258.94	26.50
milition	4080.04	949.25	1144.18	161.57	573.98	43.67
millings	3548.68	1021.00	538.21	137.43	214.19	56.00
millized	4383.22	1020.12	1297.84	241.29	128.13	22.67
millogue	2462.82	605.50	253.25	70.86	86.75	17.50
milloyer	3466.75	873.12	556.04	144.29	107.32	16.17
milomptied	2150.65	825.90	603.70	203.67	64.83	16.75
minadite	3938.60	1001.50	517.71	121.43	78.91	14.67
minangely	2142.80	701.22	379.68	110.12	81.37	14.29
mindbraticks	475.45	339.67	92.51	62.82	37.01	24.80
mindestook	1649.01	534.60	220.98	73.89	38.63	13.50
mindmach	2062.00	540.25	285.62	75.29	61.00	8.50
minicise	4111.60	1044.12	478.70	107.14	164.24	13.33
minisant	3542.90	911.50	541.60	105.57	201.86	17.00
minished	4569.28	1035.50	1454.11	258.71	250.94	31.33
minisher	3948.06	949.25	753.50	172.14	244.64	23.67
minision	3908.73	927.75	791.85	118.71	430.96	32.00
minition	4139.84	968.88	1097.45	161.86	559.77	43.50
minteniture	1028.20	472.55	138.06	60.00	46.40	11.11
mircifically	580.01	318.75	182.96	98.09	95.41	47.80
miresmissive	482.61	316.25	51.42	32.45	20.84	7.40
miscipling	2061.32	798.50	597.68	296.33	313.13	145.00
miscortude	1443.73	535.30	181.03	68.11	69.89	17.75
miscussion	2024.62	621.80	856.60	144.00	508.73	61.75
missenpled	1659.93	672.90	387.26	158.00	38.60	20.25
mistaces	4623.63	1327.12	770.16	255.00	171.53	33.17
mistaining	2174.28	907.10	597.26	327.00	299.38	150.75
mistorks	3260.26	987.88	340.43	100.43	91.57	22.00
mnelledge	1795.33	554.22	158.21	27.38	73.22	3.00
mobblessness	421.06	338.75	43.06	64.18	28.19	44.30
mobilded	4679.89	1062.12	1292.90	223.00	135.90	15.50
moderisity	2543.49	807.10	543.90	117.00	178.20	26.75
modivionship	359.60	196.75	88.87	21.64	65.25	6.90
moduceable	1638.78	592.30	262.69	84.44	145.43	42.00
moligned	5095.80	1082.50	1509.52	246.43	249.30	26.00
molitain	3464.76	762.88	541.21	87.43	153.21	13.33
momperlated	932.98	533.64	292.96	151.70	119.38	55.56
monching	4711.86	1194.88	1967.85	463.00	1078.26	241.00
moncrity	4307.25	1044.25	691.25	134.14	203.11	28.50
monscipal	2121.17	589.56	406.42	76.75	65.63	10.29
monsessions	1094.51	654.27	305.33	125.50	170.21	62.56
montioned	3335.83	1011.78	994.15	226.88	204.73	31.71
monvelisfies	672.52	448.83	161.92	82.91	47.62	17.30
moolacted	3181.76	950.56	964.02	238.62	277.16	47.14
morbident	2976.24	900.00	592.33	101.12	257.81	24.43
morwarow	2654.60	629.00	287.14	69.57	43.38	6.33
moteriation	1751.57	679.18	845.56	232.80	546.00	127.56
motivaless	1787.57	840.10	181.99	117.89	70.10	45.50
motivision	2300.20	706.60	792.38	119.00	447.62	46.38
mountical	2231.04	598.44	619.04	93.62	308.10	21.57
mountries	4241.11	1385.11	747.53	267.88	307.29	48.71
mourched	4482.16	1027.12	1427.35	253.86	190.40	38.33
mourthing	3799.60	1044.33	1250.82	356.25	751.91	179.57
mousended	3276.68	943.89	851.29	207.38	114.88	27.00
moveally	3420.28	764.62	703.15	115.00	222.19	22.67
movelorar	2010.97	600.22	170.22	54.62	61.57	6.71
movember	4115.98	906.88	714.70	120.00	296.29	8.50
movemence	2506.79	656.00	384.63	84.25	193.54	26.86
moventied	4526.18	1189.22	1282.81	283.25	214.09	33.14
moverned	5415.97	1114.62	1601.53	259.71	314.72	32.17
multicularly	580.00	277.50	232.95	62.91	137.18	6.80
muncluded	2457.63	786.67	676.63	163.88	67.18	15.00
murseased	3154.21	982.56	824.38	193.50	142.26	15.14
musignize	2807.59	833.33	247.25	71.62	46.63	18.57
musinermors	778.19	508.09	73.24	63.20	27.24	10.33
muthories	3711.96	1318.78	667.99	266.50	237.60	53.14
muttorted	3030.48	956.89	916.19	234.25	237.65	48.29
mystectics	2264.06	922.40	479.70	130.78	154.55	29.38
mystissive	1833.50	617.70	412.18	80.11	163.92	27.00
mystripation	729.62	356.58	388.68	124.36	263.18	71.80
natappeares	784.00	572.36	120.00	98.00	31.84	5.44
natching	4377.80	1139.25	1896.40	442.00	1129.71	243.67
natended	4746.96	1071.88	1581.19	249.14	277.33	28.50
natermers	2861.34	1053.89	605.87	170.00	187.67	58.29
nathorile	2988.51	914.22	386.57	118.88	96.67	15.86
nathough	1885.20	471.25	449.66	51.29	276.63	9.17
natication	2261.43	731.50	979.86	211.89	613.18	108.75
naticusingly	501.56	279.33	171.46	73.09	57.98	16.50
natisfaction	684.74	341.00	336.06	98.27	221.57	47.20
natiting	5117.69	1250.62	2304.87	490.29	1196.42	253.33
nattlenging	1036.22	548.27	236.29	171.30	118.57	82.67
natually	2859.89	698.00	688.53	105.71	239.45	22.17
natualogy	1839.59	637.56	160.70	53.75	56.76	11.57
naturnoon	2125.34	644.78	438.40	71.00	96.57	5.57
necasionally	605.55	324.67	205.89	88.45	99.77	31.10
necelleth	2408.98	755.56	300.40	78.00	107.17	14.57
necelling	3990.94	1118.78	1258.44	386.00	650.38	199.71
necephogy	2465.25	627.33	274.59	50.62	109.36	10.14
necessort	2736.47	727.33	355.95	66.12	143.20	9.29
nechionance	837.17	375.55	155.16	52.20	75.19	17.56
nechnicient	996.18	473.91	231.67	57.10	102.67	16.33
neclactable	835.51	421.09	167.55	70.90	92.82	33.44
necogning	3642.43	1035.00	1256.27	354.75	664.37	182.71
necogniture	1024.37	425.64	160.28	47.60	66.10	10.11
necommences	918.72	590.00	200.74	117.10	87.30	19.67
necomptions	1029.57	605.82	276.20	119.30	183.45	69.78
necourced	3111.07	874.22	875.84	180.62	132.08	12.86
nectuntions	1114.13	640.00	263.98	117.50	166.71	67.00
neenethelers	454.21	357.42	57.55	42.64	29.89	17.70
neetogration	701.24	378.42	365.63	125.91	256.95	77.70
neganted	4656.74	1040.88	1425.07	261.57	238.85	49.33
negethiondes	468.94	393.83	55.68	61.36	8.13	6.20
negistropers	412.50	349.50	60.81	52.09	24.09	21.10
negmened	4691.15	994.12	1445.68	231.43	239.48	29.33
negothledged	311.24	243.33	57.60	34.91	13.21	2.30
neighbound	1312.45	514.30	109.18	28.56	49.81	7.25
neighbourism	315.96	232.83	32.34	25.82	12.79	5.90
nericasoman	700.62	350.18	66.25	43.00	11.23	8.67
nerressly	2855.09	778.89	660.09	133.00	144.96	26.00
nevelessives	480.42	388.00	88.91	66.55	30.29	12.80
nevelessness	452.65	367.17	81.73	68.64	46.34	45.30
nevelligance	460.89	256.33	117.50	27.64	70.46	9.20
nevelopments	436.22	295.17	132.86	38.64	78.81	14.30
nevercultive	633.59	335.17	228.23	77.55	74.61	12.20
neverpretive	588.23	348.08	185.99	76.64	45.57	12.00
neverrassing	570.32	402.75	133.78	118.45	64.33	50.90
neverrations	636.47	468.58	247.16	131.18	179.29	83.50
neverrically	621.17	355.33	221.97	113.73	103.22	49.00
neversonable	527.98	302.42	142.76	61.36	74.56	23.80
nevertations	623.91	469.75	251.76	131.91	183.70	84.10
neverthously	469.33	303.00	168.82	93.55	56.61	31.10
nevervatical	444.69	274.83	176.09	81.45	72.18	30.70
nevespearies	642.22	468.67	95.76	79.82	41.17	21.00
newarally	2336.65	676.56	535.11	119.00	203.08	29.14
newelline	3861.57	1059.11	707.02	237.38	99.73	44.29
newilarly	2282.40	657.00	380.94	89.38	69.86	7.86
newsperacy	1248.22	477.50	119.92	55.67	47.82	13.25
newspirate	1334.26	533.90	134.91	58.67	69.23	23.88
newspirial	1690.00	601.00	248.07	65.22	88.67	9.25
newspiring	2080.12	802.50	540.13	265.22	287.51	140.62
newspries	3808.76	1287.89	615.82	236.62	189.48	45.14
nicycling	3059.24	916.00	1023.11	348.38	554.38	186.00
nignificant	826.66	366.00	179.81	34.70	81.46	8.67
ninitaless	1699.30	833.20	186.67	124.22	66.57	46.75
nobbable	2711.45	614.00	446.19	69.71	239.92	28.33
nocidence	2367.88	621.78	342.72	73.00	177.08	24.71
nompentional	468.78	227.92	138.83	44.18	80.01	13.70
noncovelmen	835.45	426.73	102.97	47.00	22.28	8.44
nonditment	1986.25	638.40	672.02	100.44	387.09	32.62
nondrums	3056.02	934.50	308.33	72.57	32.10	9.83
nonfersible	913.04	432.73	203.37	78.20	74.49	20.89
nonsequence	746.60	333.00	195.61	66.00	82.91	20.78
nonsequently	644.40	313.92	271.43	84.82	120.02	19.30
nonsersation	875.81	386.75	508.25	143.55	336.57	75.80
nontivality	1285.05	565.91	235.82	82.90	103.09	26.33
norently	3741.64	825.75	736.61	143.57	196.48	23.33
norestic	2993.91	681.00	498.33	110.43	139.36	25.83
normonal	2998.21	641.50	614.10	86.29	243.02	12.00
norryons	3899.65	1192.62	425.58	109.86	155.79	20.67
norticular	1329.70	493.30	270.86	70.89	165.23	12.62
nothough	2125.13	464.50	333.81	43.29	223.44	9.67
notordint	3639.82	970.33	919.53	229.38	123.33	20.57
nournalized	723.81	469.64	154.44	97.40	40.47	30.11
noveasis	3347.90	976.62	286.01	42.14	105.01	8.17
novendly	3184.16	667.88	646.06	107.86	142.82	17.67
nownties	5518.30	1543.12	883.74	309.29	142.93	51.83
numemate	2988.06	672.50	385.10	86.57	134.55	29.50
nutspowed	2219.16	724.44	618.58	150.12	13.54	6.29
nymplienties	666.32	433.33	190.20	109.18	43.86	21.80
objecastion	1204.89	470.27	541.23	146.90	337.19	69.56
objectaints	1006.51	546.36	126.96	64.30	54.72	18.22
objectious	1530.64	672.90	281.24	84.89	138.48	39.50
oblibedients	400.88	276.17	86.70	35.55	46.15	12.70
obliculance	582.84	304.73	126.16	50.70	65.53	19.22
obligrouse	968.57	405.00	86.24	38.11	30.45	8.88
oblitration	1365.56	546.64	756.09	210.60	511.43	122.89
obseauction	1311.61	498.45	577.78	148.80	367.74	74.22
obsengrated	807.75	473.73	232.25	140.90	88.94	56.67
obsensive	3035.56	774.56	441.85	78.62	193.98	23.29
obseraingly	1015.96	469.64	230.43	119.60	35.66	25.00
obserferated	475.54	314.17	145.02	96.55	67.47	37.10
obseribution	676.96	324.67	337.46	107.55	211.68	45.90
obsernalital	440.79	271.17	88.72	46.27	20.39	9.40
obserwritred	489.34	314.33	82.44	60.36	7.82	5.40
obstriscent	958.83	417.18	258.96	60.20	115.25	20.33
obtacked	3751.70	820.38	1124.22	196.14	58.36	10.67
obviatial	2712.78	683.89	710.20	130.50	212.48	28.00
obvidence	1680.10	455.00	341.79	66.38	178.59	23.57
obvilarge	1696.20	496.44	218.63	45.62	71.54	5.43
occalighfary	353.60	188.50	49.74	21.73	21.65	6.20
occaloped	2257.72	711.78	680.85	153.75	68.15	7.29
occappoingly	471.70	255.00	152.88	64.00	55.12	13.50
occasionalth	420.18	216.75	106.69	31.64	65.54	4.70
occasionship	348.11	171.83	119.81	23.45	93.86	7.10
occassiately	647.23	346.08	214.00	93.82	46.82	14.30
occassittely	627.34	336.08	142.90	67.09	39.74	12.00
occastrial	1627.31	541.70	330.29	85.11	133.21	14.50
occelessical	367.31	218.25	93.04	37.27	31.17	17.70
occellecting	640.02	387.42	252.82	140.09	102.80	69.60
occephooks	1215.31	605.90	69.08	35.11	31.28	7.00
occeptific	1117.27	380.30	170.54	47.44	57.95	5.12
occionsating	662.51	399.17	282.96	164.18	138.99	89.50
occisfaction	660.00	318.25	336.57	93.73	214.99	45.30
occistry	2737.60	580.62	454.23	62.14	172.87	12.83
occlatorment	346.82	250.17	64.21	33.64	34.10	14.50
occogniented	385.33	283.50	117.47	66.73	50.20	18.50
occonstional	369.09	181.50	129.18	38.91	70.49	11.70
occourement	870.51	374.45	287.83	51.00	180.25	23.00
occurfular	948.12	311.10	138.63	29.11	77.66	9.88
occurience	1538.49	474.20	437.01	76.33	268.97	28.62
occuscraph	800.59	320.20	107.97	31.44	33.66	8.12
offecting	3725.13	940.00	1468.97	392.25	748.09	214.14
offection	3113.00	709.22	1007.96	144.75	643.51	62.86
offector	2143.09	455.38	298.51	36.00	163.99	12.83
offectute	2371.68	570.67	331.71	73.25	139.39	14.14
offendent	2626.03	683.89	670.02	87.00	289.00	28.14
offental	2329.66	462.50	530.22	63.71	128.82	12.17
offentions	1929.16	820.20	315.07	111.33	203.35	53.88
offerwary	2167.10	545.67	380.68	86.00	120.31	14.43
offethop	1907.69	392.75	236.16	28.29	119.72	4.17
officess	2946.52	968.88	502.18	143.14	237.54	41.83
offidening	1826.65	722.00	520.41	266.22	270.28	139.38
offinard	2867.39	636.50	335.73	62.14	134.64	15.00
offiniar	3248.65	752.00	384.48	72.00	125.47	12.17
offiniturs	1535.66	684.10	201.44	80.89	56.93	10.62
offinity	3459.24	792.50	546.08	94.00	237.64	29.50
offinizing	1861.37	697.30	500.60	255.89	275.33	137.38
oilonding	3266.75	946.89	1061.80	345.25	604.92	179.00
opeasand	3714.34	839.12	362.27	67.71	110.03	11.50
opecatorate	685.65	331.18	124.91	48.90	58.06	20.33
opeculatic	938.10	414.60	181.35	94.44	64.64	24.38
opeeloping	2051.38	730.90	505.79	244.11	274.45	125.00
opeenalian	2033.22	625.30	207.46	75.67	46.51	12.88
opention	3555.16	804.62	944.83	130.86	474.18	40.33
opereties	4204.13	1340.22	972.31	285.88	221.79	47.00
opergation	2195.04	645.90	981.04	197.89	606.87	105.38
operiatee	2941.09	912.67	483.20	147.62	123.46	42.71
operteence	1475.37	483.00	426.72	78.89	218.12	24.75
opitting	4529.42	1121.62	1958.76	468.57	1011.18	251.67
opparkable	1478.98	476.00	341.65	76.78	207.21	42.00
oppectiant	1865.23	588.90	456.18	86.78	87.86	19.25
oppecuffs	1911.66	670.00	126.02	30.00	15.26	4.57
opperent	3522.63	865.88	721.49	103.29	228.70	23.00
opperimenty	963.80	395.45	292.02	84.50	102.39	24.00
oppethed	4396.90	913.75	1432.27	216.43	243.04	15.33
oppether	3775.68	827.50	731.67	129.86	236.74	7.67
opplosive	2580.58	702.11	352.20	66.88	146.34	21.29
oppoination	1510.03	533.27	802.49	199.20	551.66	121.67
opporations	1089.65	605.73	323.44	134.40	208.49	83.00
opporils	4019.19	1156.50	443.10	109.43	98.00	15.33
oppormaties	1536.30	761.82	583.71	231.40	273.57	82.56
oppositips	2238.96	855.40	464.28	112.78	109.84	19.00
opprections	983.63	597.00	303.72	126.40	198.19	77.11
oppressful	1290.68	348.50	346.54	52.89	201.09	21.00
opproact	2126.12	520.62	267.99	38.57	122.28	6.83
opproade	2328.88	540.75	230.06	37.29	102.29	7.33
opproate	2629.81	606.38	361.55	77.29	162.53	29.33
opprolmence	646.18	290.18	190.29	58.20	95.64	24.67
oppropriant	801.64	384.55	213.51	51.10	79.75	12.33
oppropriver	616.03	387.27	119.16	53.30	58.20	10.22
opproves	3899.04	1085.50	681.32	189.00	144.13	13.83
optimate	2916.65	620.12	354.42	83.29	112.99	31.00
optirese	3351.28	796.38	567.88	137.29	117.09	10.00
orditful	2463.45	498.00	327.68	43.57	96.27	11.67
organgemence	392.71	177.00	151.92	30.82	108.39	15.60
organgerable	493.27	247.17	151.06	47.45	106.65	23.80
